adidu,arr_ville,type,pop2021,log_priv2021,mono_pr,imm_recent_pr,autoch_minor_pr,sans_diplome_pr,pr_men_bil,pr_ind_mpc,pr_log_autor_axes_ps,pr_laeq60pl,pr_nocanop,pr_indust300m,pr_logchaleur,mefaits_pond,collisions_rt,crimes_pond,nb_commerces_alimentaires_moyenne_ponderee,nb_organismes_communautaires_moyenne_ponderee,nb_pharmacies_moyenne_ponderee,nb_ecoles_primaires_moyenne_ponderee,nb_pass_tc,nb_emplois_acces_tc_30min,nb_biblio_lieux_cult_principaux_moy_pond,nb_equipement_distinct_moy_pond,superficie_parc_accessible_moy_pond,ACP_sociale,ACP_econo,ACP_environn,ACP_securité,ACP_proximité,ACP_CultSportLoisir,ACP_sociale_2quintiles,ACP_econo_2quintiles,ACP_enviro_2quintiles,ACP_securite_2quintiles,ACP_proximite_2quintiles,ACP_CultSportLoisir_2quintiles,Indice_emv
24660426,Villeray-Saint-Michel-Parc-Extension,Arrondissement,484,251,17.39130434782609,9.090909090909092,41.41414141414141,11.29032258064516,13.9,8.1,0,0,66.93227091633466,0,33.06772908366533,261.0796813,51.34661355,935.059761,5.007968127,10.33864542,3.669322709,2,465.888889,103845,0.6693227092,12.99203187,14.27299939146473,0.21527158753569015,-0.01690905024782283,-0.3460421319777898,0.9769528151609298,0.2712663680904281,0.8948586053907331,1,0,0,1,0,0,2
24660427,Villeray-Saint-Michel-Parc-Extension,Arrondissement,445,245,15,5.940594059405941,37,6.557377049180328,14.7,10.9,0,0,0,0,62.85714285714285,253.7142857,48,908,5.257142857,10.25714286,3.628571429,2,408.306452,103845,0.6285714286,13.74285714,14.85377752554859,-0.2949800922066826,0.23376244601840984,-0.6782916302669816,0.8725413842647342,0.23949052058832612,0.9715082428813433,0,0,0,1,0,0,1
24660428,Villeray-Saint-Michel-Parc-Extension,Arrondissement,701,347,17.64705882352941,10.29411764705882,51.11111111111111,8.88888888888889,9.6,14.7,0,0,0,0,100,245,51,928,6,14,4,2,427.338028,103845,1,13,12.3084110297107,0.3731213037313832,0.18338699842998926,-0.3147375981434737,0.9268581898190774,0.4200592257939713,1.1573687314744379,1,0,0,1,0,0,2
24660429,Villeray-Saint-Michel-Parc-Extension,Arrondissement,549,285,14.81481481481481,9.90990990990991,27.02702702702703,8.955223880597014,16.3,18,0,0,0,0,100,256,45,959,5,13,4,2,386.737201,103845,1,13,12.3084110297107,-0.21677115916415832,0.8423332912835876,-0.3147375981434737,0.8590128429996614,0.32713416066013973,1.1573687314744379,0,1,0,1,0,0,2
24660430,Villeray-Saint-Michel-Parc-Extension,Arrondissement,471,212,32,2.97029702970297,25.74257425742574,12.96296296296296,0,0,0,0,0,0,0,260,42,950,6,17,4,3,332.123077,62125,2,13,11.6094040980526,0.38539794346697426,-1.473600012332629,-1.293536915399072,0.8022928181712506,0.45530648229740683,1.9079759940800298,1,0,0,1,0,0,2
24660431,Villeray-Saint-Michel-Parc-Extension,Arrondissement,466,244,8.333333333333332,4.761904761904762,16.66666666666666,3.92156862745098,0,4.8,0,0,0,0,0,266,47,950,7,24,4,3,314.743902,62125,2,13,11.8626087396252,-1.1293805957181764,-1.13047088358795,-1.293536915399072,0.9147368295175472,0.6421011527738942,1.9060597068009366,0,0,0,1,0,0,1
24660432,Villeray-Saint-Michel-Parc-Extension,Arrondissement,570,339,13.79310344827586,1.724137931034483,17.24137931034483,5.405405405405405,17.1,8.6,0,0,0,0,0,304.7610619,57.04424779,1100.336283,9.92920354,26.2920354,3,2.362831858,456.803419,62125,2,13,11.8626087396252,-0.9506239220498957,0.2208849186570943,-1.293536915399072,1.321569199384167,0.6952653562630016,1.9060597068009366,0,0,0,1,0,0,1
24660433,Villeray-Saint-Michel-Parc-Extension,Arrondissement,614,398,8,8.256880733944955,18.18181818181818,7.59493670886076,14.5,10.9,0,0,100,0,0,279,50,1017,7,26,3,3,257.45202,113870,2,13,11.8626087396252,-0.8219398441263837,0.22113423656045084,-0.36150806238402927,1.0569751324362286,0.6161519946843841,1.9060597068009366,0,0,0,1,0,0,1
24660434,Villeray-Saint-Michel-Parc-Extension,Arrondissement,626,368,10.71428571428571,8.088235294117647,22.05882352941176,0,11.5,13.2,0,0,100,0,100,299,52,1080,7,42,3,4,226.13172,113870,2,13,11.8626087396252,-0.9098316729275905,0.19612713554788888,0.6172912548715691,1.1928129229359403,1.0611249947736023,1.9060597068009366,0,0,1,1,0,0,2
24660435,Villeray-Saint-Michel-Parc-Extension,Arrondissement,623,294,6.451612903225806,2.727272727272727,15.45454545454545,2.857142857142857,26.7,8.2,0,21.7687074829932,100,0,100,323.3061224,54,1178.265306,10.21768707,42,4,3,333.639175,113870,2,12,11.60742884391938,-1.371639024018038,0.7984448785770766,0.8046793689891225,1.3665017782512754,1.3020531081496807,1.7595973344820006,0,1,1,1,0,0,3
24660436,Villeray-Saint-Michel-Parc-Extension,Arrondissement,468,288,9.090909090909092,2.105263157894737,14.73684210526316,3.508771929824561,19.4,6.3,0,0,100,0,100,319.5763889,56.79861111,1185.138889,9.197916667,36.99305556,5.201388889,2.399305556,282.416667,233085,1.399305556,12,31.96165283785197,-1.2669932049859987,0.2016932865667989,0.6172912548715691,1.4182204781679957,1.4715197119771821,1.1578459591760124,0,0,1,1,0,0,2
24660437,Villeray-Saint-Michel-Parc-Extension,Arrondissement,323,171,18.75,0,45.83333333333333,14.8936170212766,0,9.7,0,0,100,0,100,314,62,1184,14,38,4,2,275.535294,233085,2,8,45.8756214422045,0.07312520492373745,-0.780193231327757,0.6172912548715691,1.5065741481140102,1.490282858845162,0.9066765423830276,0,0,1,1,0,0,2
24660438,Villeray-Saint-Michel-Parc-Extension,Arrondissement,406,297,12.5,7.042253521126761,39.43661971830986,0,10,14.1,0,0,100,0,100,342,66,1314,17,39,5,4,251.892734,153195,2,8,46.5687072834471,-0.5553118296590588,0.16575227625282263,0.6172912548715691,1.7532472801204364,1.846131479417003,0.901431174159745,0,0,1,1,0,0,2
24660439,Villeray-Saint-Michel-Parc-Extension,Arrondissement,346,205,6.666666666666667,5.797101449275362,8.571428571428571,0,0,5.8,100,0,100,0,100,324,63,1249,13,33,5,4,343.371981,153195,1,4,43.87479672631681,-1.4514412133234298,-1.0589856484328086,1.1965611237957008,1.6008535840586005,1.5883254758014147,-0.4170724602650586,0,0,1,1,0,1,3
24660440,Villeray-Saint-Michel-Parc-Extension,Arrondissement,288,159,6.666666666666667,0,9.090909090909092,3.92156862745098,0,14.3,100,0,100,0,100,325,58,1214,14,38,4,3,400.453988,128235,1,4,36.405943116649,-1.5652816132979999,-0.4513611496141062,1.1965611237957008,1.4772895287733034,1.4621824272525705,-0.36054715696602907,0,0,1,1,0,1,3
24660441,Villeray-Saint-Michel-Parc-Extension,Arrondissement,278,167,14.28571428571428,0,15.25423728813559,9.75609756097561,25,16.9,0,0,100,0,100,339,61,1304,18,39,4,3,571.916168,128235,1,4,36.5024322233941,-0.884600649297106,1.3130266440341545,0.6172912548715691,1.639971944716341,1.7746110234831496,-0.36127739969253797,0,1,1,1,0,1,4
24660442,Villeray-Saint-Michel-Parc-Extension,Arrondissement,552,288,13.79310344827586,3.478260869565217,6.896551724137931,4.347826086956522,0,9.6,0,0,0,0,51.73611111111111,304.625,58.10416667,1163.048611,16.48263889,32.51736111,5,3,632.131944,128235,0,4,36.44853857679729,-1.098861372836283,-0.7873417548432712,-0.7871442130689185,1.3914498483758568,1.7458029443662264,-1.1061866079829688,0,0,0,1,0,1,2
24660443,Villeray-Saint-Michel-Parc-Extension,Arrondissement,494,292,8,4.95049504950495,19.6078431372549,4.285714285714286,7.7,8.9,44.86,44.86301369863014,0,0,100,262.859589,49.55136986,960.6712329,13.65410959,25.82191781,5,3,655.643333,128235,0,20.55136986,35.9917250761767,-1.0687823704973716,-0.3511953553204431,0.33131003474357573,0.9659621062130817,1.4849710423724007,1.353388119572537,0,0,1,1,0,0,2
24660444,Villeray-Saint-Michel-Parc-Extension,Arrondissement,510,283,19.23076923076923,4.301075268817205,17.20430107526882,19.64285714285714,14.7,14,48.41,48.40989399293287,0,0,51.59010600706713,241.5477032,44.03180212,820.1201413,9.54770318,19.70671378,5,2,397.713058,85005,0,21,36.1953339352246,-0.05968915663375629,0.4553666749993485,-0.09142954936708299,0.6967800212552853,0.7928893589798234,1.4184210253405238,0,1,0,1,0,0,2
24660445,Villeray-Saint-Michel-Parc-Extension,Arrondissement,645,358,12.12121212121212,6.666666666666667,18.18181818181818,4.938271604938271,14.6,15,0,0,0,0,100,244.3798883,51.08938547,925.6312849,11.51117318,31.02234637,5.511173184,3,582.538621,85005,0,4,36.4485385767973,-0.8006867090828155,0.5205378054255103,-0.3147375981434737,0.9252981657960597,1.4346900985015452,-1.1061866079829688,0,1,0,1,0,1,3
24660446,Villeray-Saint-Michel-Parc-Extension,Arrondissement,310,167,12.5,3.174603174603174,6.349206349206349,5,0,7.8,0,0,100,0,100,246,48,1010,13,32,6,3,782.901462,85005,0,4,36.4485385767973,-1.1591565083772468,-0.9160151781225258,0.6172912548715691,0.9347069158028981,1.7190621453682307,-1.1061866079829688,0,0,1,1,0,1,3
24660447,Villeray-Saint-Michel-Parc-Extension,Arrondissement,393,187,11.11111111111111,7.792207792207792,0,6,0,7.8,100,0,100,0,0,265,48,1065,13,32,5,2,859.974194,85005,0,4,42.8186374984812,-1.0914877748511593,-0.9160151781225258,0.2177618065401022,1.0225562111645081,1.504260709578156,-1.1543963858700224,0,0,0,1,0,1,2
24660448,Villeray-Saint-Michel-Parc-Extension,Arrondissement,416,229,5.263157894736842,5.128205128205128,10.38961038961039,0,0,7.7,100,0,100,0,100,307,60,1131,12,32,5,2,867.606061,129760,0,4,43.2243063452225,-1.513994144677888,-0.92316370163804,1.1965611237957008,1.4091009833256034,1.5583285363637307,-1.1574665430587157,0,0,1,1,0,1,3
24660449,Villeray-Saint-Michel-Parc-Extension,Arrondissement,347,208,6.25,5.263157894736842,8,0,0,0,0,0,100,0,100,327,59,1216,12,37,4,3,792.54067,129760,1,4,43.1817108850742,-1.5058820917619613,-1.473600012332629,0.6172912548715691,1.5032287597488045,1.594166531752507,-0.411827092041776,0,0,1,1,0,1,3
24660450,Villeray-Saint-Michel-Parc-Extension,Arrondissement,514,282,11.53846153846154,3.80952380952381,9.615384615384617,4.347826086956522,15.6,9.5,0,0,100,0,50.70921985815603,304.0992908,59.54964539,1190.12766,11.5070922,34.53546099,4,3,807.14386,129760,1,9.971631206,44.73803423054083,-1.1383826125116752,0.19051005936202783,0.13483343537324227,1.4399627003463797,1.5271501794763638,0.46254634433979713,0,0,0,1,0,0,1
24660451,Villeray-Saint-Michel-Parc-Extension,Arrondissement,595,344,3.448275862068965,3.305785123966942,17.35537190082645,8.235294117647058,8.6,7.5,0,0,100,0,100,247.372093,54.18895349,983.9622093,8.851744186,27.45930233,3.683139535,2.340116279,695.344828,129760,0.6831395349,10.04651163,9.671618635725434,-1.2530598979900474,-0.3944477419768251,0.6172912548715691,1.0391972125819322,1.058555316900489,0.5028840214758438,0,0,1,1,0,0,2
24660452,Villeray-Saint-Michel-Parc-Extension,Arrondissement,476,274,12.5,4,14.85148514851485,5.633802816901409,0,5,0,8.75912408759124,100,0,62.04379562043796,266.7153285,49.45985401,1022.394161,10.15328467,28.32116788,4.912408759,2.912408759,429.948905,88475,1.087591241,12,10.07923220233659,-0.9416174262115758,-1.1161738365569218,0.3211759650426567,1.0217752053595526,1.1298504288778062,1.0911291006549486,0,0,1,1,0,0,2
24660453,Villeray-Saint-Michel-Parc-Extension,Arrondissement,645,360,3.03030303030303,3.125,14.0625,5.88235294117647,0,8.5,34.72,0,100,0,65.27777777777779,208.1805556,41.39444444,808.5472222,6.327777778,18.73611111,3.283333333,3,536.328652,88475,0.3472222222,10.52222222,9.580542818632392,-1.4273699566288087,-0.8659755135139267,0.47855287931494517,0.5575129409185564,0.5872957129117778,0.3238007952317256,0,0,1,1,0,0,2
24660454,Villeray-Saint-Michel-Parc-Extension,Arrondissement,494,277,13.04347826086956,5.494505494505495,7.692307692307693,7.692307692307693,7.7,5.5,0,0,100,0,100,224.8447653,48.28519856,898.6967509,8.584837545,22,3,2.194945848,827.583333,355725,0,8,8.835855647714666,-0.9040558564555433,-0.5942451548479241,0.6172912548715691,0.8031087414016743,1.3765866081989087,-0.3036356212547058,0,0,1,1,0,0,2
24660455,Villeray-Saint-Michel-Parc-Extension,Arrondissement,419,250,13.63636363636363,3.529411764705882,13.0952380952381,0,0,12.9,0,0,25.6,0,100,216.096,45.812,829.232,10.324,20.836,3.348,3.488,783.819231,99555,0,8,10.35639936845557,-1.148674992576827,-0.5514404788313042,-0.0761382117716227,0.6792678390962857,1.0611141662341161,-0.315143303622862,0,0,0,1,0,0,1
24660456,Villeray-Saint-Michel-Parc-Extension,Arrondissement,747,438,15.625,5.517241379310345,34.48275862068966,5.154639175257731,18.6,10.3,48.63,77.3972602739726,100,0,100,196.2534247,43.5,716.5958904,5.054794521,8.102739726,2.773972603,3,611.621868,88475,0,7.773972603,9.515187037638531,-0.3829866176967596,0.4371213893555284,1.5652367596821732,0.4986033614923945,0.27173507541743525,-0.34231791499473624,0,1,1,1,0,1,4
24660457,Villeray-Saint-Michel-Parc-Extension,Arrondissement,532,313,13.63636363636363,9.183673469387756,50,12.90322580645161,7.1,15.3,100,0,100,0,0,168,36,583,4,3,2,3,455.835962,88475,0,7,10.7007967950728,0.26192927884809375,0.06842552129858478,0.2177618065401022,0.1796478808677087,-0.09532603783817566,-0.46614335893395875,1,0,0,1,0,1,3
24660458,Villeray-Saint-Michel-Parc-Extension,Arrondissement,610,345,10.71428571428571,12.09677419354839,46.7741935483871,10.8433734939759,13,10.5,14.2,85.79710144927536,100,0,99.71014492753623,117.3130435,26.11304348,403.4202899,2.150724638,1.573913043,1.142028986,2.997101449,480.659942,88475,0,7.15942029,7.775134354883532,0.12554640453026092,0.09782857156370055,1.4352640656909328,-0.2750772296490811,-0.3202143222983418,-0.42034459424233556,0,0,1,0,0,1,2
24660459,Villeray-Saint-Michel-Parc-Extension,Arrondissement,707,496,12.90322580645161,4.201680672268908,25,7.792207792207792,22.6,16.7,72.58,33.06451612903226,66.93548387096774,0,100,195.6451613,35.84677419,718.4919355,5.588709677,6.725806452,2,3.39516129,468.840726,88475,0,11.17741935,13.07810697856188,-0.6480328696142353,1.1471910835076167,1.0141785285166323,0.34810037204919597,0.11340925129332143,0.1357671651393308,0,1,1,1,0,0,3
24660460,Villeray-Saint-Michel-Parc-Extension,Arrondissement,663,370,6.060606060606061,2.307692307692308,10.07751937984496,3.488372093023256,8.5,7.7,0,0,0,0,100,205.1351351,43.48108108,789.4540541,7.567567568,9.972972973,3,3,919.944737,99555,0,8,11.09191395625825,-1.4849532532632197,-0.38646479967477626,-0.3147375981434737,0.5763969129393052,0.6752666751062477,-0.32070977838983183,0,0,0,1,0,0,1
24660461,Villeray-Saint-Michel-Parc-Extension,Arrondissement,593,307,3.225806451612903,5.737704918032787,21.31147540983606,5.194805194805195,13.9,5.7,68.4,0,0,0,38.76221498371336,209.8306189,40.4495114,808.0390879,7.296416938,10.06188925,2,2,810.772115,99555,0,8,15.41691883471361,-1.1898596438545492,-0.18847361462016218,-0.5179120294412323,0.5423934414722869,0.33458858050554846,-0.35344200548931903,0,0,0,1,0,1,2
24660462,Villeray-Saint-Michel-Parc-Extension,Arrondissement,546,282,10,4.065040650406504,8.94308943089431,2.469135802469136,0,7.3,0,0,0,0,48.93617021276596,230.1914894,43.53191489,849.0851064,7.510638298,13,4,2,1178.486909,236215,0,8,3.43555204445286,-1.2791502116697435,-0.9517577957000964,-0.8145500154654811,0.6830975793764155,1.2156092095920648,-0.2627653866733117,0,0,0,1,0,0,1
24660463,Villeray-Saint-Michel-Parc-Extension,Arrondissement,704,364,8.333333333333332,5.714285714285714,19.28571428571429,5.263157894736842,6,12.9,45.05,0,0,0,100,247.989011,44.54945055,875.1868132,9.351648352,12.54945055,6,2.901098901,1258.333425,236215,0,8,3.924950732677029,-0.9883514419890236,-0.17259419509252988,-0.05377652219315198,0.7654053196893422,1.73525636979482,-0.26646922272791185,0,0,0,1,0,0,1
24660464,Villeray-Saint-Michel-Parc-Extension,Arrondissement,552,321,10.71428571428571,0,12.5,6.172839506172839,7.5,5,53.89,0,0,0,100,223.2336449,38.61682243,798.7071651,11,11,5,3.53894081,1232.825846,96890,0,2,39.5963656009148,-1.2321948320377338,-0.642615981883454,-0.0025690657802588733,0.5304355950012113,1.3960387000192735,-1.4267970096277784,0,0,0,1,0,1,2
24660465,Villeray-Saint-Michel-Parc-Extension,Arrondissement,520,272,14.28571428571428,0,10.81081081081081,6.849315068493151,0,3.6,0,0,100,0,0,222.1875,39.88970588,785.1213235,9.481617647,10.48161765,5,3,978.332792,96890,0,2,36.43435978891893,-1.072575654205573,-1.2162531657741198,-0.36150806238402927,0.5423335241733114,1.0934251633353294,-1.4028665181631974,0,0,0,1,0,1,2
24660466,Villeray-Saint-Michel-Parc-Extension,Arrondissement,472,262,8.333333333333332,3.448275862068965,16.27906976744186,6.153846153846154,11.5,13.8,51.15,51.14503816793893,0,0,100,205.2824427,35,715.1450382,9.488549618,10,5,3,650.317242,96890,0,2,36.4192299754289,-1.1153636485359493,0.23901827664097391,0.4218226649886482,0.35141492631434335,0.8802963160425278,-1.4027520136701284,0,0,1,1,0,1,3
24660467,Villeray-Saint-Michel-Parc-Extension,Arrondissement,435,208,13.04347826086956,6.172839506172839,7.407407407407407,5.263157894736842,0,6.2,31.73,31.73076923076923,100,0,100,196.2211538,33.63461538,711.75,10.73076923,9.634615385,5,2,759.207925,356975,0,8.028846154,36.4192299754289,-0.9668685486515459,-1.030391554370752,1.074236535478387,0.3006248666216214,1.4338550661906453,-0.508109777239019,0,0,1,1,0,1,3
24660468,Villeray-Saint-Michel-Parc-Extension,Arrondissement,651,330,11.76470588235294,2.307692307692308,4.651162790697675,7.407407407407407,0,6.9,0,0,100,0,45.75757575757576,213.0333333,35.45757576,797.6575758,13.45757576,8,5.457575758,2.457575758,816.587924,356975,0,2,36.43360452318883,-1.1764605378030049,-0.9803518897621529,0.08636677672383543,0.4435270796943144,1.680029138690177,-1.4028608022090905,0,0,0,1,0,1,2
24660469,Villeray-Saint-Michel-Parc-Extension,Arrondissement,475,276,13.04347826086956,7.865168539325842,12.35955056179775,0,0,11.2,73.91,73.91304347826086,100,0,73.91304347826086,247.7826087,40.47826087,898.3478261,13.26086957,11.47826087,5.260869565,2.739130435,817.187589,356975,0,2,35.3644181932133,-0.9902719617559204,-0.6729653785950448,1.4263445990513979,0.7030503240580211,1.751500657090865,-1.3947690541653457,0,0,1,1,0,1,3
24660470,Villeray-Saint-Michel-Parc-Extension,Arrondissement,618,338,9.67741935483871,4.166666666666666,21.48760330578513,7.954545454545454,6,16.7,49.41,49.40828402366864,100,0,100,264.0118343,46.55325444,921.5532544,10.49408284,18.0591716,5,3,804.809484,236215,0,3.01183432,44.01907721562456,-0.8582265423011552,0.09904969849700754,1.3288219968732375,0.8788995164922112,1.4939703632601784,-1.3101189485991898,0,0,1,1,0,1,3
24660471,Villeray-Saint-Michel-Parc-Extension,Arrondissement,548,293,14.81481481481481,4.587155963302752,19.09090909090909,4.411764705882353,17.6,6.4,0,0,77.13310580204778,0,77.13310580204778,245.6587031,49.81228669,895.996587,10.77474403,21.75767918,4.771331058,4,752.176667,236215,0,4.914675768,38.11896488406927,-0.7737113460094627,0.0951879249606811,0.18034419887111544,0.87985365296342,1.6397064254665663,-0.98309658431447,0,0,0,1,0,1,2
24660472,Villeray-Saint-Michel-Parc-Extension,Arrondissement,621,318,19.35483870967742,5.384615384615385,20.76923076923077,2.531645569620253,17.6,7.6,0,0,100,0,100,246.4056604,52.19811321,996.8176101,12.20125786,31.40251572,4.600628931,4,807.886792,355725,0,4,43.08647644445379,-0.5638849018460638,0.18097020714685075,0.6172912548715691,1.007878403012053,2.1790675386662164,-1.1564234275617749,0,0,1,1,0,1,3
24660473,Villeray-Saint-Michel-Parc-Extension,Arrondissement,661,414,7.692307692307693,3.149606299212598,25.98425196850393,13.33333333333333,7,11,46.86,0,100,0,100,254.1256039,45.12560386,992.0048309,14,32.06280193,5,3,830.873301,355725,0,4,42.6808075977125,-0.7179687879695474,-0.24527509459750302,0.8887371154494172,0.8830578328002117,2.229857289750469,-1.1533532703730816,0,0,1,1,0,1,3
24660474,Villeray-Saint-Michel-Parc-Extension,Arrondissement,621,322,9.67741935483871,3.278688524590164,16.52892561983471,3.658536585365853,0,10.7,62.11,0,100,0,100,240.7267081,45.10559006,940.0434783,12.62111801,28.10559006,5,1.621118012,848.185208,177645,0,4,35.55439726555303,-1.1473096129358948,-0.7087079961726156,0.9770757704603475,0.8103450920643822,1.5481166810227855,-1.0994196245271874,0,0,1,1,0,1,3
24660475,Villeray-Saint-Michel-Parc-Extension,Arrondissement,496,266,7.692307692307693,0,8.94308943089431,2.777777777777778,0,8.1,0,0,100,0,100,219.9924812,37.36842105,836.1578947,12,10,4.62406015,1,811.744203,177645,0,2,35.5022480939821,-1.5621423133212948,-0.8945696075759834,0.6172912548715691,0.5277408646637024,0.9776270230253666,-1.3958121696622872,0,0,1,1,0,1,3
24660476,Villeray-Saint-Michel-Parc-Extension,Arrondissement,511,231,13.04347826086956,2.631578947368421,11.68831168831169,0,0,5.3,30.74,30.73593073593073,30.73593073593073,0,100,220.7012987,33,765.1904762,12.38528139,10.38528139,5,1,614.182188,177645,0,21,35.45022922926616,-1.243416259756365,-1.0947282660103794,0.4143769429370564,0.38761719778626846,0.9356597598563342,1.42406007943034,0,0,1,1,0,0,2
24660478,Villeray-Saint-Michel-Parc-Extension,Arrondissement,732,359,21.62162162162162,1.379310344827586,27.58620689655172,7.5,0,4.9,0,0,100,100,0,128.8328691,25.23119777,440.4401114,3.239554318,7.253481894,3,1.247910864,452.52846,50675,0,6.562674095,36.37841599409224,-0.33584562566431697,-1.123322360072436,0.3948169068754615,-0.23627269758352573,-0.18433496282547313,-0.7253714541089715,0,0,1,0,0,1,2
24660479,Villeray-Saint-Michel-Parc-Extension,Arrondissement,682,347,12.5,2.857142857142857,34.53237410071942,16.45569620253164,24.3,18.7,32.28,32.27665706051873,72.3342939481268,67.72334293948127,32.27665706051873,129.7435159,23.04899135,454.2161383,4.417867435,4.201729107,2.484149856,1.610951009,581.291696,50675,0,1.380403458,35.91138963773742,-0.23664812543041475,1.397501334210552,0.6736021709952983,-0.2662286715647007,-0.14763936512304493,-1.4908527754336485,0,1,1,0,0,1,3
24660480,Ahuntsic-Cartierville,Arrondissement,509,229,20.68965517241379,0,52.94117647058824,13.79310344827586,0,8.8,87.34,12.66375545851528,100,87.33624454148472,100,152.5414847,22.00873362,586.2663755,5,7.371179039,1,3,625.450668,39270,0,7,16.7940592027267,0.25378796774585494,-0.8445299429673843,1.8927827818811545,-0.12930637902750053,-0.09881580866454612,-0.5122580003064158,1,0,1,0,0,1,3
24660481,Ahuntsic-Cartierville,Arrondissement,427,202,22.72727272727273,5.263157894736842,53.24675324675324,20,0,13.2,100,0,100,100,49.00990099009901,110.7821782,21.49009901,446.990099,5,7.49009901,1,2.49009901,630.018555,39270,0,7,6.136514138350682,0.8231097337658201,-0.5299949082847618,1.4537953520783273,-0.34706415429923765,-0.15375767572505947,-0.43160024495730226,1,0,1,0,0,1,3
24660482,Ahuntsic-Cartierville,Arrondissement,586,237,17.85714285714286,5,50.83333333333333,28.35820895522388,0,5.8,100,0,100,100,100,107.7046414,22,409.3628692,4,5.485232068,0,2,653.674643,39270,0,8,5.60415567635943,0.845769407745454,-1.0589856484328086,1.9528860930551917,-0.3738600269074739,-0.4308073161158104,-0.27917767488180256,1,0,1,0,0,0,2
24660483,Ahuntsic-Cartierville,Arrondissement,461,204,25,0,57.60869565217391,19.56521739130435,0,16.3,0,0,100,0,52.94117647058824,96.11764706,18.47058824,383.3529412,4,6,0,2,437.306891,39270,0,7,5.60415567635943,0.7509143885637232,-0.30839067930382313,0.15667981145716992,-0.4909448582691306,-0.5536009268360449,-0.4275712834726496,1,0,0,0,1,1,3
24660484,Ahuntsic-Cartierville,Arrondissement,697,296,14.28571428571428,5.673758865248227,57.44680851063831,23.07692307692308,20,17.7,100,18.91891891891892,100,100,100,139.4121622,23.23648649,555.8682432,4.236486486,5.523648649,0,2,533.174751,39270,0,8,5.54949549514898,0.639431768549925,1.0545095957092891,2.115742823990126,-0.15987072269819333,-0.493644791367132,-0.27876399917161043,1,1,1,0,1,0,4
24660485,Ahuntsic-Cartierville,Arrondissement,470,184,19.23076923076923,0,57.29166666666666,23.63636363636364,0,12.4,0,34.78260869565217,100,0,100,106.7826087,22,407.4347826,4,6,0,2,411.340541,39270,0,8,5.60415567635943,0.6257764845014699,-0.5871830964088749,0.9167048719941813,-0.37754013640102535,-0.5696734366810693,-0.27917767488180256,1,0,1,0,1,0,3
24660486,Ahuntsic-Cartierville,Arrondissement,920,447,17.02127659574468,1.11731843575419,40.55555555555556,13.04347826086956,0,8.9,0,44.29530201342282,100,0,56.82326621923938,104.1096197,17.82102908,466.1163311,3.127516779,5.964205817,0,2,378.447661,39270,0,7,9.38839285016622,-0.12050619357933781,-0.8373814194518701,0.5759779065868185,-0.41985133210069586,-0.6310881011663487,-0.45621090679154935,0,0,1,0,1,1,3
24660487,Ahuntsic-Cartierville,Arrondissement,578,244,19.35483870967742,3.305785123966942,67.21311475409836,33.87096774193548,23.5,19,0,0,100,0,100,93.59016393,14.55737705,393.147541,3.508196721,7,0,2,370.001016,39270,0,7,3.30166264661355,1.3402050770882816,1.3684340669252582,0.6172912548715691,-0.5661544674918704,-0.5963407807321938,-0.41014570203109885,1,1,1,0,1,1,5
24660488,Ahuntsic-Cartierville,Arrondissement,710,316,16.66666666666666,11.59420289855072,56.93430656934306,12.98701298701299,18.9,12.3,0,0,100,0,39.24050632911392,99,18,402,4,7,0,2,408.228978,39270,0,7,10.90301161660951,0.6442759839873522,0.5990341738527499,0.02257774565297765,-0.4787685740602148,-0.5499731231474425,-0.46767374829707675,1,1,0,0,1,1,4
24660489,Ahuntsic-Cartierville,Arrondissement,548,295,11.53846153846154,7.142857142857142,51.32743362831859,20.3125,19,10.7,0,23.05084745762712,100,0,23.05084745762712,101.8711864,18.69152542,409.6983051,4,7.8,0,2,406.260832,39270,0,8.844067797,15.8122161597319,0.36575693841583373,0.4909719023335032,0.06253843158495846,-0.45237066269675047,-0.5338903219582729,-0.23117940329418438,1,1,0,0,1,0,3
24660490,Ahuntsic-Cartierville,Arrondissement,557,288,14.81481481481481,0,43.10344827586206,6.666666666666667,12,10.4,0,30.55555555555556,100,0,30.55555555555556,119.6319444,20.54166667,481.7638889,4.305555556,7.902777778,0.6597222222,2,590.174864,39270,0,9.444444444,15.8122161597319,-0.46064566164852155,0.027539000758390723,0.20059605237469824,-0.31760050505482895,-0.30861136485752216,-0.14208734613218102,0,0,0,0,0,0,0
24660491,Ahuntsic-Cartierville,Arrondissement,592,360,20.68965517241379,6.837606837606838,30.50847457627119,8.064516129032258,16.1,8.5,30,42.22222222222222,100,0,83.61111111111111,135.4666667,23.69444444,512.6777778,2.863888889,10.60833333,1.877777778,1.722222222,1082.469304,65470,0,13.65555556,17.92324521285096,-0.05363225290103056,0.15059534785178447,0.9941127460057562,-0.19410220616824211,0.18670588195550097,0.46683807260834376,0,0,1,0,0,0,1
